DienTich,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,HuongCuaChinh,HuongBanCong,DacDiem
75.0,2.0,15.0,2.0,2,0,1,5,5,1
47.0,1.0,15.0,1.0,2,2,3,5,5,1
68.0,2.0,15.0,2.0,2,0,1,5,5,1
93.0,2.0,15.0,2.0,2,0,1,5,5,1
60.0,1.0,25.0,1.0,2,2,2,3,3,1
55.0,1.0,19.0,1.0,2,1,1,6,4,1
54.0,1.0,15.0,1.0,2,1,1,5,5,1
105.0,3.0,25.0,2.0,2,2,3,2,5,1
49.0,1.0,15.0,1.0,2,1,1,5,5,1
104.0,3.0,35.0,2.0,2,1,1,1,3,1
72.0,2.0,25.0,2.0,2,1,2,3,3,1
57.0,2.0,15.0,1.0,2,0,2,5,2,1
70.0,2.0,15.0,2.0,2,0,1,5,5,1
45.0,2.0,8.0,2.0,2,1,2,7,5,1
52.0,2.0,15.0,1.0,2,0,1,5,5,1
160.0,2.0,45.0,2.0,2,1,0,1,3,1
64.0,2.0,15.0,2.0,2,2,1,1,0,1
73.0,2.0,25.0,2.0,2,2,2,1,3,1
53.0,2.0,15.0,1.0,2,2,1,5,5,1
73.6,2.0,20.0,2.0,2,1,2,6,4,1
54.0,2.0,15.0,1.0,2,2,1,5,2,1
80.0,2.0,18.0,2.0,2,2,1,4,7,1
88.0,3.0,35.0,2.0,2,0,1,1,3,1
354.0,4.0,45.0,5.0,2,2,3,2,0,1
68.0,2.0,15.0,2.0,2,0,1,5,5,1
83.0,2.0,25.0,2.0,2,2,2,3,3,1
60.0,2.0,9.0,1.0,2,2,3,1,2,1
48.0,1.0,10.0,1.0,2,0,1,5,2,1
65.0,2.0,15.0,2.0,2,1,1,0,1,1
51.0,2.0,15.0,2.0,2,1,1,7,5,1
55.0,2.0,15.0,1.0,2,0,1,5,5,1
67.0,2.0,15.0,2.0,2,1,1,5,5,1
55.0,2.0,9.0,1.0,2,2,2,6,4,1
69.0,2.0,15.0,1.0,2,2,1,5,5,1
35.0,1.0,15.0,1.0,2,1,1,3,7,1
56.0,2.0,15.0,1.0,2,1,1,5,5,1
74.0,2.0,35.0,2.0,2,1,2,6,4,1
71.0,2.0,25.0,2.0,2,1,1,2,5,1
59.0,2.0,15.0,1.0,2,1,1,5,5,1
83.0,2.0,25.0,2.0,2,2,2,3,6,1
73.0,2.0,25.0,2.0,2,2,2,1,3,1
73.0,3.0,15.0,2.0,2,1,1,5,5,1
60.45,2.0,18.0,2.0,2,1,1,6,4,1
97.6,3.0,6.0,2.0,2,2,2,1,3,1
34.0,1.0,15.0,1.0,2,0,1,5,5,1
49.0,1.0,15.0,1.0,2,0,1,5,5,1
55.0,2.0,22.0,2.0,2,0,1,5,5,1
75.0,2.0,15.0,2.0,2,1,0,5,2,1
77.0,2.0,35.0,2.0,2,2,0,5,3,1
56.0,2.0,15.0,1.0,2,0,1,5,7,1
67.0,2.0,15.0,1.0,2,0,1,5,5,1
71.0,2.0,11.0,2.0,2,2,2,4,7,1
106.0,3.0,35.0,2.0,2,1,2,0,1,1
35.0,2.0,6.0,1.0,2,2,2,7,1,1
66.0,2.0,25.0,2.0,2,2,2,6,4,1
80.0,3.0,22.0,3.0,2,1,2,7,3,1
52.0,2.0,2.0,2.0,2,2,2,1,0,1
100.0,6.0,45.0,5.0,0,2,0,1,3,1
47.0,1.0,15.0,1.0,2,1,1,5,5,1
40.0,1.0,15.0,1.0,2,2,1,5,5,1
60.0,2.0,8.0,2.0,2,1,2,5,5,1
30.0,1.0,15.0,1.0,2,1,1,5,5,1
54.0,1.0,15.0,1.0,2,2,3,3,7,1
72.0,2.0,15.0,2.0,2,0,1,5,5,1
62.0,2.0,15.0,2.0,2,2,1,5,5,1
70.12,2.0,5.0,2.0,2,2,2,1,0,1
68.0,2.0,15.0,2.0,2,1,1,5,2,1
62.0,2.0,15.0,2.0,2,2,1,7,5,1
66.0,2.0,15.0,2.0,2,0,1,5,5,1
90.0,2.0,25.0,2.0,2,2,2,6,4,1
91.0,3.0,6.0,2.0,2,1,2,1,7,1
66.0,4.0,25.0,4.0,0,2,3,1,1,1
65.0,2.0,15.0,2.0,2,2,1,5,5,1
85.0,2.0,15.0,3.0,2,0,1,5,5,1
49.0,1.0,15.0,1.0,2,0,3,5,5,1
55.0,2.0,15.0,1.0,2,2,2,5,5,1
68.0,2.0,5.0,2.0,2,1,3,4,7,1
60.0,2.0,15.0,2.0,2,2,3,5,5,1
95.0,3.0,25.0,2.0,2,2,2,3,3,1
56.0,2.0,15.0,1.0,2,1,1,5,5,1
40.0,2.0,15.0,2.0,2,2,1,5,5,1
78.0,2.0,16.0,2.0,2,2,1,5,7,1
47.0,1.0,15.0,1.0,2,0,1,5,5,1
78.0,2.0,15.0,2.0,2,0,3,2,7,1
68.0,2.0,15.0,2.0,2,1,3,5,7,1
52.0,2.0,15.0,1.0,2,0,1,5,5,1
92.0,3.0,15.0,2.0,2,0,1,5,2,1
57.0,2.0,23.0,2.0,2,2,1,5,5,1
61.0,2.0,15.0,2.0,2,1,3,4,6,1
56.0,2.0,5.0,1.0,2,2,3,1,2,1
89.0,3.0,35.0,2.0,2,1,0,7,3,1
97.0,2.0,25.0,2.0,2,2,1,6,4,1
53.0,2.0,15.0,1.0,2,2,1,5,5,1
50.0,2.0,9.0,2.0,2,1,2,3,7,1
68.0,2.0,15.0,2.0,2,2,2,5,5,1
69.0,2.0,15.0,2.0,2,2,1,5,5,1
83.0,2.0,35.0,2.0,4,1,1,1,3,1
73.77,2.0,15.0,2.0,2,0,1,5,5,1
52.0,2.0,15.0,2.0,2,2,3,5,5,1
70.0,2.0,19.0,2.0,2,1,1,6,4,1
54.0,1.0,15.0,1.0,2,2,1,5,7,1
61.0,2.0,15.0,1.0,2,1,1,5,2,1
52.0,2.0,3.0,2.0,2,2,2,5,5,1
40.0,1.0,15.0,1.0,2,0,1,5,5,1
86.0,3.0,35.0,2.0,2,0,0,1,3,1
48.0,1.0,15.0,1.0,2,1,1,5,5,1
97.0,3.0,35.0,2.0,2,1,3,1,3,1
65.0,2.0,5.0,2.0,2,1,3,4,6,1
72.0,2.0,6.0,2.0,2,1,1,5,6,1
65.0,2.0,15.0,2.0,2,2,1,6,4,1
73.0,2.0,25.0,2.0,2,2,2,1,3,1
62.0,2.0,15.0,2.0,2,2,1,7,5,1
64.0,2.0,15.0,2.0,2,2,1,1,0,1
85.0,3.0,15.0,2.0,2,0,1,1,0,1
75.0,2.0,15.0,2.0,2,2,1,5,2,1
80.0,2.0,12.0,2.0,2,1,1,0,1,1
58.0,2.0,15.0,1.0,2,1,1,5,5,1
84.0,2.0,25.0,2.0,2,1,2,1,3,1
68.0,2.0,25.0,2.0,2,2,2,1,0,1
90.0,3.0,25.0,2.0,2,2,3,6,4,1
75.0,2.0,15.0,2.0,2,0,3,2,1,1
81.58,3.0,25.0,2.0,2,2,2,1,3,1
69.69,2.0,25.0,2.0,2,1,1,1,3,1
67.0,2.0,15.0,2.0,2,2,1,5,7,1
79.0,2.0,8.0,2.0,2,1,3,2,2,1
63.0,2.0,15.0,1.0,2,2,2,1,0,1
59.0,2.0,15.0,2.0,2,1,3,4,7,1
72.0,2.0,15.0,2.0,2,1,1,2,1,1
82.0,2.0,25.0,2.0,2,1,2,1,3,1
60.0,2.0,15.0,1.0,2,1,1,4,6,1
197.0,3.0,45.0,2.0,5,0,1,1,0,1
88.0,2.0,15.0,2.0,2,2,2,3,5,1
46.0,1.0,3.0,1.0,2,1,1,7,3,1
34.0,1.0,9.0,1.0,2,0,1,5,6,1
55.0,2.0,5.0,1.0,2,2,1,6,4,1
62.0,2.0,7.0,2.0,2,2,2,3,7,1
95.0,3.0,35.0,2.0,2,1,2,1,3,1
68.0,2.0,15.0,2.0,2,1,1,5,2,1
61.0,2.0,15.0,2.0,2,1,1,3,7,1
73.0,3.0,15.0,2.0,2,1,1,5,5,1
79.21,2.0,25.0,2.0,2,1,3,1,3,1
151.0,3.0,45.0,3.0,2,2,0,1,3,1
86.0,3.0,12.0,2.0,2,0,2,0,2,1
70.0,2.0,25.0,2.0,2,2,3,6,4,1
54.0,2.0,3.0,2.0,2,2,2,5,5,1
48.0,1.0,15.0,1.0,2,2,3,5,2,1
70.0,2.0,10.0,2.0,2,1,3,2,5,1
53.0,2.0,15.0,1.0,2,0,1,5,5,1
100.0,2.0,25.0,2.0,2,2,2,1,3,1
86.0,3.0,25.0,2.0,2,2,2,3,3,1
65.0,2.0,8.0,2.0,2,1,2,5,5,1
57.0,2.0,4.0,2.0,2,1,3,5,5,1
54.0,2.0,15.0,2.0,2,2,2,5,5,1
34.0,1.0,15.0,1.0,2,0,1,5,5,1
54.0,1.0,15.0,1.0,2,2,1,5,5,1
46.0,2.0,15.0,2.0,0,0,1,5,5,1
68.0,2.0,15.0,2.0,2,1,2,2,1,1
32.0,1.0,15.0,1.0,2,2,1,5,5,1
133.0,3.0,45.0,3.0,3,1,0,3,3,1
66.0,2.0,15.0,2.0,2,1,3,4,7,1
56.0,2.0,5.0,1.0,2,2,3,1,2,1
95.0,3.0,35.0,2.0,2,1,2,1,3,1
62.0,2.0,15.0,2.0,2,2,1,7,5,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
75.0,2.0,5.0,2.0,2,0,3,7,7,1
50.0,2.0,15.0,1.0,2,0,1,5,5,1
45.0,1.0,15.0,1.0,4,0,1,5,5,1
110.0,2.0,8.0,2.0,2,2,0,1,3,1
40.0,2.0,15.0,2.0,2,2,3,5,5,1
71.0,2.0,25.0,2.0,2,1,2,3,3,1
75.0,2.0,15.0,2.0,2,1,1,5,2,1
85.0,2.0,15.0,3.0,2,1,1,5,7,1
57.0,2.0,23.0,2.0,2,2,2,5,5,1
67.0,2.0,15.0,2.0,2,0,1,5,2,1
56.0,2.0,9.0,2.0,2,1,1,5,5,1
50.0,1.0,15.0,1.0,2,2,1,5,5,1
121.0,3.0,24.0,3.0,2,2,3,5,7,1
65.0,2.0,15.0,2.0,2,0,1,5,5,1
73.0,2.0,15.0,2.0,2,1,1,5,5,1
90.0,2.0,6.0,2.0,2,1,1,4,6,1
71.0,2.0,15.0,2.0,2,2,1,5,5,1
71.0,2.0,25.0,2.0,2,1,1,6,4,1
86.0,2.0,6.0,2.0,2,1,1,7,3,1
58.0,2.0,15.0,2.0,2,2,3,5,5,1
55.0,2.0,15.0,2.0,2,0,1,5,5,1
72.25,2.0,15.0,2.0,2,1,1,5,5,1
53.0,2.0,15.0,1.0,2,2,1,5,5,1
54.0,2.0,15.0,1.0,2,2,1,5,2,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
66.0,2.0,15.0,2.0,2,1,1,5,5,1
159.0,4.0,45.0,3.0,2,1,0,1,3,1
96.0,3.0,15.0,2.0,2,2,2,2,5,1
49.0,2.0,15.0,1.0,2,1,1,5,5,1
124.0,3.0,5.0,3.0,2,2,0,1,3,1
98.0,3.0,20.0,2.0,2,1,1,7,3,1
80.0,3.0,15.0,2.0,2,2,1,5,2,1
67.0,2.0,15.0,1.0,2,1,1,5,5,1
50.0,2.0,15.0,1.0,2,1,3,5,5,1
56.0,1.0,25.0,1.0,2,1,3,7,0,1
71.0,2.0,25.0,2.0,2,2,3,7,0,1
65.7,2.0,5.0,2.0,2,1,3,4,6,1
67.3,2.0,15.0,2.0,2,0,1,5,5,1
58.0,2.0,15.0,1.0,2,1,3,4,7,1
53.0,2.0,15.0,1.0,2,0,1,5,5,1
53.0,2.0,14.0,1.0,2,2,3,3,7,1
56.0,1.0,16.0,1.0,2,0,1,7,0,1
54.0,2.0,15.0,1.0,2,1,2,5,5,1
44.0,1.0,8.0,1.0,0,1,2,5,5,1
62.0,2.0,15.0,2.0,2,2,1,5,5,1
85.0,3.0,15.0,2.0,2,0,1,1,0,1
55.0,2.0,15.0,2.0,2,0,1,5,5,1
53.0,2.0,15.0,1.0,2,2,1,5,5,1
62.0,2.0,15.0,2.0,2,2,1,7,5,1
70.0,2.0,15.0,2.0,2,1,3,4,7,1
62.4,2.0,15.0,2.0,2,0,1,5,5,1
54.0,2.0,15.0,1.0,2,1,1,7,7,1
66.0,2.0,25.0,2.0,2,2,3,7,0,1
66.0,2.0,15.0,2.0,2,2,2,5,5,1
40.0,2.0,15.0,1.0,3,2,1,5,5,1
75.0,2.0,15.0,2.0,2,2,1,5,5,1
73.0,2.0,15.0,2.0,2,0,1,5,7,1
75.0,2.0,15.0,2.0,2,0,3,2,1,1
48.0,2.0,15.0,1.0,2,1,1,5,5,1
56.0,2.0,15.0,2.0,2,0,1,5,5,1
60.0,2.0,12.0,2.0,2,1,1,0,1,1
60.0,2.0,15.0,1.0,2,0,1,5,5,1
84.0,3.0,15.0,2.0,2,1,3,3,3,1
106.3,3.0,16.0,2.0,2,2,3,5,0,1
80.0,2.0,25.0,2.0,2,2,3,2,5,1
40.0,1.0,15.0,1.0,2,2,1,5,5,1
65.0,2.0,25.0,2.0,2,1,2,3,4,1
47.2,2.0,15.0,1.0,2,0,1,5,5,1
59.0,2.0,15.0,2.0,2,0,2,5,5,1
61.0,2.0,15.0,2.0,2,1,3,4,6,1
95.0,3.0,35.0,2.0,2,1,2,1,3,1
50.0,1.0,35.0,1.0,2,1,2,1,3,1
83.0,2.0,25.0,2.0,2,2,2,3,6,1
68.0,2.0,15.0,2.0,2,1,1,5,2,1
54.0,2.0,15.0,1.0,2,1,3,5,5,1
32.0,1.0,15.0,1.0,2,2,1,6,5,1
70.0,2.0,15.0,2.0,2,1,1,3,7,1
71.0,2.0,15.0,2.0,2,2,1,5,5,1
58.0,2.0,15.0,2.0,2,2,1,7,3,1
40.0,1.0,15.0,1.0,2,2,3,5,5,1
58.0,2.0,15.0,2.0,2,0,1,5,5,1
35.0,1.0,4.0,1.0,2,2,1,3,7,1
64.0,2.0,15.0,2.0,0,0,1,0,5,1
86.0,3.0,15.0,2.0,2,1,1,5,5,1
84.0,2.0,42.0,2.0,2,2,1,6,4,1
64.0,2.0,15.0,2.0,2,2,1,5,5,1
62.0,2.0,9.0,2.0,2,0,1,3,7,1
62.0,2.0,5.0,2.0,2,1,3,4,6,1
55.0,2.0,15.0,2.0,2,2,1,5,5,1
98.0,2.0,5.0,2.0,2,2,1,5,7,1
80.0,3.0,15.0,2.0,2,2,3,7,3,1
36.0,1.0,15.0,1.0,2,1,2,5,5,1
68.0,2.0,15.0,2.0,2,2,3,4,7,1
38.0,2.0,15.0,1.0,0,0,1,5,5,1
72.0,2.0,15.0,2.0,2,0,1,5,5,1
75.0,2.0,5.0,2.0,2,0,3,7,7,1
89.0,3.0,35.0,2.0,2,1,0,7,3,1
73.0,2.0,25.0,2.0,2,2,2,1,3,1
63.0,2.0,15.0,2.0,2,1,1,5,5,1
104.0,3.0,6.0,2.0,2,1,0,1,3,1
72.0,2.0,5.0,2.0,2,1,3,7,7,1
57.0,2.0,15.0,1.0,2,0,1,5,2,1
87.0,2.0,25.0,2.0,2,1,3,4,6,1
94.0,3.0,18.0,2.0,2,1,3,0,6,1
150.0,3.0,1.0,4.0,2,1,1,1,3,1
55.0,2.0,15.0,2.0,2,1,2,3,7,1
69.69,2.0,25.0,2.0,2,1,1,1,3,1
50.0,2.0,15.0,1.0,2,0,1,5,1,1
43.0,1.0,3.0,1.0,2,2,1,0,1,1
69.0,2.0,15.0,2.0,2,2,1,5,5,1
74.0,3.0,15.0,2.0,2,1,1,5,5,1
80.0,2.0,35.0,2.0,2,1,3,1,3,1
44.0,1.0,10.0,1.0,4,1,1,5,5,1
95.0,2.0,15.0,2.0,2,2,1,5,5,1
36.0,1.0,15.0,1.0,2,1,2,5,5,1
90.0,3.0,25.0,2.0,2,2,3,6,6,1
91.0,3.0,10.0,2.0,2,1,2,1,0,1
75.0,2.0,15.0,2.0,2,2,3,1,1,1
62.0,2.0,7.0,2.0,2,2,2,3,7,1
73.0,3.0,15.0,2.0,2,1,1,5,5,1
160.0,2.0,45.0,2.0,2,2,3,3,3,1
70.12,2.0,5.0,2.0,2,2,2,1,0,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
68.76,2.0,8.0,2.0,2,1,1,3,7,1
56.0,2.0,15.0,1.0,2,1,1,5,5,1
161.0,3.0,45.0,4.0,5,2,0,1,3,1
53.0,2.0,15.0,1.0,2,1,1,5,2,1
48.0,1.0,15.0,1.0,2,0,1,5,5,1
60.0,2.0,15.0,2.0,2,0,1,5,5,1
67.0,2.0,15.0,2.0,2,0,2,5,5,1
52.0,2.0,23.0,1.0,2,1,2,5,3,1
69.0,2.0,15.0,1.0,2,2,2,1,0,1
75.0,2.0,15.0,2.0,2,1,0,1,2,1
85.0,3.0,25.0,3.0,2,2,3,7,6,1
68.0,2.0,25.0,2.0,2,2,2,6,4,1
56.0,2.0,15.0,1.0,2,0,1,5,5,1
70.0,1.0,7.0,1.0,2,1,2,7,3,1
58.0,2.0,15.0,1.0,2,0,1,7,7,1
61.0,2.0,15.0,2.0,2,1,2,5,5,1
28.0,3.0,15.0,3.0,0,2,2,3,3,1
50.0,2.0,15.0,1.0,2,1,3,5,5,1
67.0,2.0,15.0,2.0,2,0,1,5,5,1
59.0,2.0,15.0,2.0,2,2,1,2,2,1
72.0,2.0,15.0,2.0,2,0,1,5,5,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
85.0,3.0,15.0,2.0,2,0,1,1,0,1
83.0,2.0,25.0,2.0,2,2,2,3,6,1
75.0,2.0,5.0,2.0,2,0,3,7,7,1
68.0,2.0,15.0,2.0,2,0,1,5,2,1
60.6,2.0,15.0,2.0,2,1,3,5,5,1
69.0,3.0,8.0,2.0,2,1,3,2,1,1
75.0,3.0,15.0,2.0,2,1,2,5,2,1
59.0,2.0,15.0,2.0,2,0,2,5,5,1
56.0,2.0,1.0,1.0,2,1,3,7,5,1
50.0,2.0,15.0,2.0,2,0,1,5,5,1
65.0,3.0,15.0,2.0,2,0,1,5,5,1
75.0,2.0,15.0,2.0,2,0,1,5,5,1
110.0,3.0,15.0,2.0,2,1,3,2,1,1
56.0,1.0,9.0,1.0,2,1,1,7,3,1
72.0,2.0,15.0,2.0,2,2,3,5,5,1
65.0,5.0,35.0,4.0,5,2,0,1,3,1
50.0,1.0,15.0,1.0,2,2,1,5,5,1
55.0,1.0,25.0,1.0,2,2,3,4,6,1
70.0,2.0,4.0,2.0,2,1,1,5,5,1
49.0,2.0,15.0,1.0,2,2,3,5,5,1
50.0,1.0,8.0,1.0,4,1,1,7,3,1
50.0,1.0,15.0,1.0,2,2,1,5,5,1
53.0,2.0,15.0,1.0,2,2,1,5,5,1
85.0,3.0,15.0,2.0,2,0,1,1,0,1
97.0,2.0,25.0,2.0,2,2,1,6,4,1
62.0,2.0,15.0,2.0,2,2,1,5,5,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
117.2,2.0,35.0,2.0,2,0,1,1,3,1
127.0,3.0,15.0,3.0,3,1,3,4,7,1
67.0,2.0,15.0,2.0,2,1,3,5,5,1
38.0,2.0,15.0,2.0,2,2,1,5,5,1
40.0,2.0,15.0,1.0,0,0,1,5,5,1
150.0,3.0,25.0,2.0,2,1,2,1,3,1
92.5,2.0,35.0,2.0,2,0,1,1,3,1
34.0,1.0,2.0,1.0,2,2,3,4,6,1
92.0,3.0,15.0,2.0,2,2,3,5,2,1
57.0,2.0,15.0,1.0,2,0,1,5,5,1
57.0,2.0,6.0,2.0,2,2,1,4,6,1
67.0,2.0,25.0,2.0,2,2,2,4,6,1
80.0,2.0,25.0,2.0,2,0,1,1,3,1
61.0,2.0,2.0,2.0,2,2,1,5,5,1
68.0,2.0,25.0,2.0,2,2,3,6,4,1
63.0,2.0,15.0,2.0,2,0,1,5,5,1
56.0,2.0,21.0,1.0,2,0,1,7,3,1
62.0,2.0,15.0,2.0,2,0,1,5,5,1
68.0,2.0,15.0,2.0,2,0,1,5,2,1
60.45,2.0,18.0,2.0,2,1,1,6,4,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
83.0,2.0,25.0,2.0,2,2,2,3,6,1
194.0,3.0,45.0,3.0,5,2,2,1,3,1
73.0,3.0,15.0,2.0,2,1,1,5,5,1
51.0,2.0,15.0,1.0,2,2,1,5,5,1
75.0,2.0,15.0,2.0,2,1,1,2,2,1
69.0,2.0,15.0,2.0,2,0,1,5,5,1
75.0,2.0,15.0,2.0,2,0,1,5,5,1
51.0,1.0,15.0,1.0,2,0,1,5,5,1
70.0,2.0,15.0,2.0,2,1,1,3,7,1
80.0,2.0,15.0,2.0,2,0,1,5,5,1
74.0,2.0,9.0,2.0,2,0,2,0,1,1
65.0,2.0,9.0,2.0,2,1,1,2,7,1
35.0,1.0,5.0,1.0,2,1,3,5,5,1
43.0,2.0,15.0,1.0,0,0,1,5,5,1
117.0,3.0,25.0,2.0,2,1,1,4,6,1
40.0,1.0,15.0,1.0,0,1,3,5,2,1
97.0,2.0,15.0,2.0,2,2,1,5,1,1
52.0,2.0,15.0,1.0,2,2,2,5,5,1
100.0,3.0,25.0,2.0,2,2,2,1,3,1
96.0,3.0,11.0,2.0,2,2,1,5,5,1
33.0,1.0,15.0,1.0,2,0,1,2,5,1
78.0,2.0,15.0,2.0,2,1,1,5,5,1
61.0,2.0,25.0,2.0,2,1,3,3,7,1
64.0,2.0,15.0,2.0,2,2,1,1,0,1
53.0,2.0,15.0,1.0,2,2,1,5,5,1
72.25,2.0,15.0,2.0,2,1,1,5,5,1
72.0,2.0,15.0,2.0,2,0,1,5,5,1
73.0,2.0,25.0,2.0,2,2,2,1,3,1
84.0,3.0,18.0,2.0,2,2,2,3,7,1
75.0,2.0,11.0,2.0,2,1,2,6,7,1
51.0,1.0,15.0,1.0,2,1,1,6,4,1
101.0,2.0,35.0,2.0,2,2,3,3,7,1
71.0,2.0,9.0,2.0,2,1,2,1,0,1
83.0,2.0,8.0,2.0,2,1,3,7,5,1
92.96,2.0,15.0,2.0,2,1,1,5,5,1
40.0,1.0,15.0,1.0,2,2,1,5,5,1
60.0,2.0,15.0,2.0,2,1,1,7,3,1
60.0,2.0,15.0,1.0,2,2,1,7,3,1
68.0,2.0,15.0,2.0,2,0,1,5,5,1
53.0,1.0,15.0,1.0,2,0,1,5,2,1
72.0,2.0,15.0,2.0,0,2,1,5,5,1
36.0,1.0,15.0,1.0,2,2,3,5,5,1
59.0,2.0,15.0,2.0,2,1,2,2,2,1
68.0,2.0,15.0,2.0,2,0,3,5,5,1
40.0,2.0,15.0,1.0,0,0,1,5,5,1
77.0,2.0,25.0,2.0,2,1,3,7,0,1
87.0,3.0,15.0,3.0,2,1,1,2,1,1
71.0,2.0,4.0,2.0,2,2,3,7,5,1
61.0,2.0,15.0,2.0,2,1,1,3,7,1
70.12,2.0,5.0,2.0,2,2,2,1,0,1
83.6,3.0,3.0,2.0,2,1,2,1,6,1
68.0,2.0,15.0,2.0,2,1,1,5,2,1
160.0,2.0,45.0,2.0,2,2,3,3,3,1
83.0,3.0,35.0,2.0,2,2,0,1,3,1
51.0,2.0,15.0,1.0,2,1,1,5,5,1
124.0,3.0,35.0,2.0,2,2,0,1,3,1
50.0,2.0,9.0,2.0,2,1,3,5,5,1
49.0,2.0,15.0,2.0,2,2,1,5,5,1
60.0,2.0,15.0,2.0,2,1,1,5,5,1
46.0,1.0,12.0,1.0,4,1,1,2,0,1
86.0,2.0,35.0,2.0,2,2,2,7,7,1
54.0,2.0,15.0,2.0,2,1,1,6,4,1
50.0,2.0,3.0,2.0,2,2,1,5,5,1
105.0,3.0,35.0,2.0,2,1,3,1,3,1
86.0,3.0,10.0,2.0,2,2,1,5,5,1
62.0,2.0,15.0,2.0,2,0,1,5,5,1
60.0,2.0,15.0,2.0,2,1,3,5,6,1
100.0,3.0,1.0,2.0,2,2,1,5,5,1
30.0,1.0,15.0,1.0,2,0,2,6,3,1
80.0,3.0,3.0,2.0,2,2,3,4,7,1
90.0,3.0,25.0,2.0,2,2,2,1,3,1
52.0,2.0,15.0,1.0,0,0,1,5,5,1
61.0,2.0,15.0,2.0,2,1,3,4,6,1
85.0,3.0,15.0,2.0,2,0,1,1,0,1
160.0,2.0,45.0,2.0,2,2,3,3,3,1
95.0,3.0,35.0,2.0,2,1,2,1,3,1
83.6,3.0,3.0,2.0,2,1,2,1,6,1
48.0,2.0,15.0,1.0,2,1,1,5,5,1
61.0,2.0,15.0,2.0,2,2,1,5,5,1
54.0,2.0,15.0,1.0,2,0,1,7,3,1
63.0,2.0,11.0,1.0,2,2,1,6,4,1
55.0,2.0,15.0,1.0,2,2,2,5,5,1
76.0,3.0,27.0,2.0,2,0,1,5,5,1
56.0,2.0,25.0,2.0,2,2,2,6,4,1
73.0,2.0,15.0,2.0,2,1,1,5,5,1
79.0,2.0,25.0,2.0,2,1,2,7,7,1
72.0,2.0,35.0,2.0,2,2,3,4,6,1
60.0,2.0,15.0,2.0,2,1,3,3,7,1
67.0,2.0,15.0,2.0,2,1,3,4,7,1
71.0,2.0,15.0,1.0,2,0,1,5,5,1
68.0,2.0,15.0,2.0,2,2,1,5,5,1
40.0,2.0,15.0,1.0,0,0,1,5,5,1
83.0,3.0,35.0,2.0,2,2,0,1,3,1
86.0,2.0,15.0,2.0,2,2,1,5,1,1
74.0,2.0,15.0,2.0,2,2,3,3,7,1
73.0,2.0,15.0,2.0,2,1,1,5,5,1
73.0,3.0,15.0,2.0,2,1,1,5,5,1
97.6,3.0,6.0,2.0,2,2,2,1,3,1
50.0,1.0,35.0,1.0,2,1,2,1,3,1
73.6,2.0,20.0,2.0,2,1,2,6,4,1
97.0,2.0,25.0,2.0,2,2,1,6,4,1
49.0,2.0,15.0,2.0,2,2,1,5,5,1
73.0,2.0,35.0,2.0,2,2,1,1,3,1
60.0,2.0,15.0,2.0,2,0,1,2,5,1
61.0,2.0,6.0,2.0,2,2,3,1,3,1
67.0,2.0,10.0,2.0,2,2,3,7,3,1
65.0,2.0,17.0,2.0,2,2,1,7,3,1
64.0,2.0,15.0,2.0,2,0,1,6,4,1
107.0,3.0,22.0,2.0,2,1,3,1,3,1
65.0,2.0,9.0,2.0,2,1,2,6,4,1
60.0,2.0,15.0,1.0,2,1,1,7,3,1
69.0,2.0,15.0,1.0,2,0,0,5,5,1
65.0,2.0,15.0,2.0,2,0,1,5,5,1
68.3,2.0,15.0,2.0,2,0,1,5,7,1
69.0,2.0,35.0,2.0,2,1,2,7,3,1
96.0,2.0,35.0,2.0,2,0,0,1,3,1
76.0,2.0,26.0,2.0,2,1,1,1,0,1
83.0,11.0,6.0,7.0,0,2,2,1,3,1
33.0,1.0,15.0,1.0,2,1,1,5,5,1
58.0,2.0,15.0,2.0,2,0,1,5,5,1
46.5,1.0,15.0,1.0,2,1,1,3,7,1
83.6,3.0,3.0,2.0,2,1,2,1,6,1
56.0,2.0,5.0,1.0,2,2,3,1,2,1
75.0,2.0,15.0,2.0,2,2,1,5,2,1
97.6,3.0,6.0,2.0,2,2,2,1,3,1
65.0,2.0,15.0,1.0,2,0,1,5,5,1
30.0,1.0,15.0,1.0,2,1,1,5,5,1
47.0,2.0,15.0,1.0,2,1,1,5,5,1
66.09,2.0,15.0,2.0,2,1,2,4,7,1
92.0,3.0,25.0,2.0,2,1,3,3,3,1
53.01,1.0,15.0,1.0,2,0,1,5,5,1
70.0,2.0,35.0,2.0,2,2,0,1,3,1
87.0,2.0,45.0,2.0,2,2,0,3,7,1
74.0,2.0,25.0,2.0,2,2,2,3,4,1
90.0,3.0,35.0,2.0,2,2,0,1,3,1
70.0,2.0,25.0,2.0,2,2,2,6,4,1
58.85,1.0,25.0,1.0,2,2,2,3,3,1
57.75,1.0,25.0,1.0,2,2,3,6,4,1
69.36,2.0,5.0,2.0,2,1,3,4,7,1
100.35,3.0,35.0,3.0,2,2,0,1,3,1
